__admin_assignee_id__,__ai_agent_participated__,__created_at__,__id__,__open__,__priority__,__read__,__sla_applied__,__snoozed_until__,__state__,__team_assignee_id__,__title__,__type__,__updated_at__,__waiting_since__,__conversation_rating_created_at__,__conversation_rating_rating__,__conversation_rating_remark__,__custom_attributes_AICountTest__,__custom_attributes_BugCard__,__custom_attributes_Copilotused__,__custom_attributes_Createdby__,__custom_attributes_Customerreports__,__custom_attributes_FinAIAgentresolutionstate__,__custom_attributes_FinAIAgentPreview__,__custom_attributes_Language__,__custom_attributes_Pleaseprovidefurtherinformation__,__custom_attributes_Score__,__custom_attributes_Ticketcategory__,__custom_attributes_Whatbestdescribesyourfeaturerequest__,__custom_attributes_Whatdoesyourqueryrelateto__,__custom_attributes_WorkflowPreview__,__custom_attributes__default_description___,__custom_attributes__default_title___,__first_contact_reply_created_at__,__first_contact_reply_type__,__first_contact_reply_url__,__statistics_count_assignments__,__statistics_count_conversation_parts__,__statistics_count_reopens__,__statistics_first_admin_reply_at__,__statistics_first_assignment_at__,__statistics_first_close_at__,__statistics_first_contact_reply_at__,__statistics_last_admin_reply_at__,__statistics_last_assignment_admin_reply_at__,__statistics_last_assignment_at__,__statistics_last_close_at__,__statistics_last_closed_by_id__,__statistics_last_contact_reply_at__,__statistics_median_time_to_reply__,__statistics_time_to_admin_reply__,__statistics_time_to_assignment__,__statistics_time_to_first_close__,__statistics_time_to_last_close__,__statistics_type__,__ticket_id__,__ticket_state__,__ticket_ticket_custom_state_admin_label__,__ticket_ticket_custom_state_user_label__,__ticket_ticket_type__,__ticket_ticket_type_description__,__ticket_ticket_type_emoji__,__ticket_type__,__ticket_url__,__conversation_rating_contact_external_id__,__conversation_rating_contact_id__,__conversation_rating_contact_type__,__conversation_rating_teammate_id__,__conversation_rating_teammate_type__,__ticket_custom_attributes_BugCard_type__,__ticket_custom_attributes_BugCard_value__,__ticket_custom_attributes_Pleaseprovidefurtherinformation_type__,__ticket_custom_attributes_Pleaseprovidefurtherinformation_value__,__ticket_custom_attributes_Whatbestdescribesyourfeaturerequest_type__,__ticket_custom_attributes_Whatbestdescribesyourfeaturerequest_value__,__ticket_custom_attributes__default_description__type__,__ticket_custom_attributes__default_description__value__,__ticket_custom_attributes__default_title__type__,__ticket_custom_attributes__default_title__value__,__ticket__,__ai_agent__,__conversation_rating__,__custom_attributes_KeepOpen__,__custom_attributes_InboxKeep__,__custom_attributes_WorkflowQueryRelation__,__custom_attributes_WorkflowPlatformProduct__,__custom_attributes_WorkflowPreviousFlow__,__custom_attributes_WorkflowPendingData__,__custom_attributes_WorkflowAIAnswerCount__,__custom_attributes_AIAnswerLength__,__custom_attributes_QueryInformationSubCategory__,__custom_attributes_AIToneofVoice__,__custom_attributes_AIPronounFormality__,__custom_attributes_WorkflowAppvsWeb__,__custom_attributes_ClosureCode__,__custom_attributes_RosteringSubCategory__,__custom_attributes_NourishSubCategory__,__custom_attributes_MainCategory__,__custom_attributes_jira_issue_key__,__custom_attributes_HC1__,__custom_attributes_Jirabugtickettitle__,__custom_attributes_JirabugticketSummary__,__custom_attributes_ExternalID__,__custom_attributes_Brand__,__custom_attributes_Merged__,__custom_attributes_Autotranslated__,__custom_attributes_ClosureCodeDevices__,__custom_attributes_SupportRouting__,__sla_applied_type__,__sla_applied_sla_name__,__sla_applied_sla_status__,__ticket_custom_attributes_AreotherbrowsersaffectedListthemhere_value__,__ticket_custom_attributes_AddURLsLinks_type__,__ticket_custom_attributes_HavewecheckedVersioncheckerPLEASECHECKTHISBEFORESENDINGTRIAGEWhatinfocanweseefromthere_type__,__ticket_custom_attributes_Appversion_type__,__ticket_custom_attributes_ExpectedbehaviourHowthisisexpectedtofunction_type__,__ticket_custom_attributes_AttachmentsEgScreenshotslogsetcVIDEOSPLEASE_type__,__custom_attributes_AddURLsLinks__,__ticket_custom_attributes_Additionalinfo_value__,__custom_attributes_Appversion__,__ticket_custom_attributes_AreotherbrowsersaffectedListthemhere_type__,__ticket_custom_attributes_HavewecheckedVersioncheckerPLEASECHECKTHISBEFORESENDINGTRIAGEWhatinfocanweseefromthere_value__,__ticket_custom_attributes_ExpectedbehaviourHowthisisexpectedtofunction_value__,__ticket_custom_attributes_StepstoreproducedefectbehaviourListthemchronologically1by1inorder​_value__,__ticket_custom_attributes_AddURLsLinks_value__,__ticket_custom_attributes_DefectpresentinWebAppBoth_type__,__ticket_custom_attributes_Severity_type__,__ticket_custom_attributes_Serveraffected_value__,__ticket_custom_attributes_StepstoreproducedefectbehaviourListthemchronologically1by1inorder​_type__,__ticket_custom_attributes_Severity_value__,__custom_attributes_DefectpresentinWebAppBoth__,__ticket_custom_attributes_Appversion_value__,__custom_attributes_Serveraffected__,__ticket_custom_attributes_AttachmentsEgScreenshotslogsetcVIDEOSPLEASE_value__,__ticket_custom_attributes_Additionalinfo_type__,__ticket_custom_attributes_DefectpresentinWebAppBoth_value__,__ticket_custom_attributes_OldornewversionsareaffectedIfyesgivedetails_value__,__ticket_custom_attributes_Serveraffected_type__,__ticket_custom_attributes_OldornewversionsareaffectedIfyesgivedetails_type__
NULL,False,1675435342,20676600603377,False,not_priority,True,NULL,NULL,closed,3609846,NULL,conversation,1675440444,NULL,1675440314,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1675435342,conversation,https://org.nourishcare.co.uk/affinity+east-mendip#/administration/group_services,2,13,0,1675436558,1675435343,1675440302,1675435342,1675440300,1675436558,1675435475,1675440302,5550784,1675439144,1121,1216,1,4960,4960,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,org4-356844,61e04f9f480322470d747829,contact,5550784,admin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,False,1677255638,20676600645660,False,not_priority,True,NULL,NULL,closed,3609846,NULL,conversation,1698130275,NULL,1677535784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1677255638,conversation,https://org.nourishcare.co.uk/chestnut-lodge-residential-care-home+chestnut-lodge-residential-care-home#/administration/group_services,2,13,0,1677255991,1677255639,1677535772,1677255638,1677535771,1677255991,1677255716,1677535772,5550784,1677256115,437,353,1,280134,280134,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,org4-246185,5fff219dad3405c1cc075cb6,contact,5550784,admin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,True,1694598952,20676600946763,False,not_priority,False,NULL,NULL,closed,3609846,NULL,conversation,1695063643,NULL,1695063642,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,English,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1694598952,conversation,https://org.nourishcare.co.uk/villa-maria-nursing-home+villa-maria-nursing-home#/clients?state=admitted,3,14,0,1694600514,1694598953,1695063630,1694598952,1695057848,1694600514,1694598996,1695063630,4460916,1694598991,1523,1562,1,464678,464678,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,org4-525935,6360fa1e172109450a43dbd6,contact,4460916,admin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
762290,True,1707837135,20676601183231,False,not_priority,True,NULL,NULL,closed,NULL,NULL,conversation,1707837346,1707837135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Assumed Resolution,NULL,English,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1707837135,conversation,NULL,1,14,0,NULL,1707837136,1707837346,1707837135,NULL,NULL,1707837136,1707837346,762290,1707837159,NULL,NULL,1,211,211,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,True,1713536163,20676601341126,False,not_priority,True,NULL,NULL,closed,3609846,NULL,conversation,1713547874,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,English,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1713536163,conversation,https://seacole.nourishcare.co.uk/priory-group+shaftesbury-mews#/clients/523842/profile?state=admitted,2,13,0,1713547873,1713536164,1713547874,1713536163,1713547873,1713547873,1713536199,1713547874,1555422,1713536196,11677,11710,1,11711,11711,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
762290,True,1720429079,20676601465504,False,not_priority,True,NULL,NULL,closed,NULL,NULL,conversation,1720429306,1720429080,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,Assumed Resolution,NULL,English,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1720429079,conversation,https://seacole.nourishcare.co.uk/milestones-trust+the-recovery-hub#/alarms?state=admitted,1,12,0,NULL,1720429080,1720429305,1720429079,NULL,NULL,1720429080,1720429305,762290,1720429119,NULL,NULL,1,226,226,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,False,1630238738,20676600109054,False,not_priority,True,NULL,NULL,closed,3609846,NULL,conversation,1630244687,NULL,1630244673,5,Great help as always,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1630238738,conversation,https://org.nourishcare.co.uk/millennium-cs+sunnybank#/clients/259735/careplan/subscribed_services?state=admitted#onboarding-service-20513,2,14,0,1630244473,1630238739,1630244663,1630238739,1630244660,1630244473,1630238798,1630244663,3543040,1630244550,2893,5734,NULL,5924,5924,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,org4-85927,5c6fb1d3556a3d56743cc75b,contact,3543040,admin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,True,1705942313,20676601093955,False,not_priority,True,NULL,NULL,closed,3609846,NULL,conversation,1706522722,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,English,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1705942313,conversation,https://seacole.nourishcare.co.uk/priory-group+cleveland-house#/clients?state=admitted,2,15,0,1705943312,1705942313,1706522722,1705942313,1705943312,1705943312,1705942540,1706522722,4460916,1705942356,956,999,0,580409,580409,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,True,1707230060,20676601143071,False,not_priority,True,NULL,NULL,closed,3609846,NULL,conversation,1708036746,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,English,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1707230060,conversation,https://org.nourishcare.co.uk/athena-care-homes-uk-ltd+alexwoodhouse#/roles,2,14,0,1707236246,1707230061,1708036746,1707230060,1707236246,1707236246,1707230124,1708036746,4412924,1707230133,6113,6186,1,806686,806686,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,True,1721745079,20676601535177,False,not_priority,True,NULL,NULL,closed,3609846,NULL,conversation,1721745125,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,Routed to team,NULL,English,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1721745079,conversation,https://dev-org.nourishcare.co.uk/james-c-testing-org+james-c-testing-unit-1#/clients?state=admitted,2,14,0,1721745124,1721745079,1721745125,1721745079,1721745124,1721745124,1721745094,1721745125,6461379,1721745114,10,45,0,46,46,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,False,1609942726,20676600025979,False,not_priority,True,NULL,NULL,closed,3609846,NULL,conversation,1609958500,NULL,1609958500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1609942726,conversation,https://org.nourishcare.co.uk/countrycourtcare+st-johns#/messages,2,13,0,1609944048,1609942726,1609958490,1609942726,1609958292,1609944048,1609942788,1609958490,3747084,1609942796,1252,1322,NULL,15764,15764,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,org4-214846,5f76ec54361207228ae91e39,contact,3747084,admin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,False,1618498736,20676600062861,False,not_priority,True,NULL,NULL,closed,3609846,NULL,conversation,1682622713,1618498737,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1618498736,conversation,https://somersetcare.nourishcare.co.uk/somerset-care+somerset-care-sandbox#/clients/67/profile/documents,2,15,0,NULL,1618498737,1618498821,1618498737,NULL,NULL,1618498822,1618498821,762290,1618498819,NULL,NULL,NULL,84,84,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,False,1650543666,20676600244072,False,not_priority,True,NULL,NULL,closed,3609846,NULL,conversation,1650544520,NULL,1650544511,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1650543666,conversation,https://makingspace.nourishcare.co.uk/making-space+castlewood-court#/clients/4157/careplan/subscribed_services?state=admitted#onboarding-service-92,2,14,0,1650543751,1650543666,1650544498,1650543666,1650544498,1650543751,1650543695,1650544498,4412924,1650544305,193,85,0,832,832,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,makingspace-4176,620e40be5bdc01603da0900d,contact,4412924,admin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,True,1705521317,20676601091442,False,not_priority,True,NULL,NULL,closed,3609846,NULL,conversation,1706299059,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Routed to team,NULL,English,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1705521317,conversation,https://seacole.nourishcare.co.uk/united-response-charity+united-response-charity#/dashboards/category/warnings,2,13,0,1705523064,1705521317,1706299059,1705521317,1705523064,1705523064,1705521386,1706299059,4460916,1705521408,1656,1747,0,777742,777742,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,True,1707389770,20676601164808,False,not_priority,True,NULL,NULL,closed,3609846,NULL,conversation,1708118658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,English,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1707389770,conversation,https://barchester.nourishcare.com/barchester+the-spires#/clients?state=admitted,2,14,0,1707395838,1707389771,1708118658,1707389770,1707395838,1707395838,1707389808,1708118658,4412924,1707389953,5885,6068,1,728888,728888,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,False,1580477004,25598597278,False,not_priority,True,NULL,NULL,closed,3609846,NULL,conversation,1682622709,NULL,1580556906,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1580477004,conversation,https://org.nourishcare.co.uk/community-integrated-care+york-mills#/clients?state=admitted,1,14,0,1580477025,1580477004,1580556897,1580477004,1580477191,1580477025,1580477004,1580556897,3543040,1580477417,21,21,NULL,79893,79893,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,org4-137610,5e1d9a513951b59bb1eb9221,contact,3543040,admin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,False,1527068053,16511684378,False,not_priority,True,NULL,NULL,closed,NULL,NULL,conversation,1673008779,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1527068053,conversation,https://org.nourishcare.co.uk/scnh+abundant-grace#/clients/13444/careplan/client_categories/28708/client_subcategories/100195?state=admitted&itemsPerPage=30,0,13,0,1527068217,NULL,1527068379,1527068053,1527069722,NULL,NULL,1527069874,1656942,1527069852,81,164,NULL,326,1821,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,False,1603199108,20676600004371,False,not_priority,True,NULL,NULL,closed,3609846,NULL,conversation,1603204365,NULL,1603204355,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1603199108,conversation,https://org.nourishcare.co.uk/st-matthews-healthcare+kingsthorpe-grange#/clients?state=admitted,2,15,1,1603199965,1603199109,1603200275,1603199109,1603200271,1603199965,1603199230,1603200489,3747084,1603200282,507,856,NULL,1166,1380,conversation_statistics,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,org4-87012,5c73b6bac6a6bcdbb20aba36,contact,3747084,admin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
