__admin_assignee_id__,__category__,__company_id__,__created_at__,__id__,__is_shared__,__open__,__snoozed_until__,__team_assignee_id__,__ticket_id__,__type__,__updated_at__,__ticket_attributes__default_description___,__ticket_attributes__default_title___,__ticket_state_category__,__ticket_state_external_label__,__ticket_state_id__,__ticket_state_internal_label__,__ticket_state_type__
50030326,Customer,66f285a28e186408d7786bf2,1747296959,207403600837092,True,True,1747468800,50036651,11446,ticket,1747421861,NULL,Cannot see PWS on app,waiting_on_customer,Waiting on you,3,Waiting on customer,ticket_state
50023507,Customer,NULL,1747208914,207403600831793,True,True,NULL,50027232,11358,ticket,1747304702,Appointment Errors,Appointment Errors,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f253b2fd9d55e6835d2f91,1747218324,207403600833440,True,False,NULL,50036651,11372,ticket,1747297040,NULL,Slow reports,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,66f26dcbf286f0258957c26a,1747215523,207403600832965,True,True,1747468800,50036651,11364,ticket,1747421221,NULL,Cannot update resident profile,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,672dd2e9071def26b8a2ef41,1747301396,207403600837622,True,True,1747468800,50036651,11462,ticket,1747422026,NULL,How do I implement a diabetes care plan?,resolved,Closed,4,Resolved,ticket_state
50032853,Customer,66f257f872372186d735ed31,1747215205,207403600832907,True,True,NULL,50032163,11361,ticket,1747304106,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f27179723721837d374b80,1747149525,207403600829522,True,True,1747468800,50036651,11328,ticket,1747413970,NULL,Colleague cannot see dashboards,resolved,Closed,4,Resolved,ticket_state
50032853,Customer,NULL,1747036503,207403600803073,True,True,NULL,50032163,11184,ticket,1747309204,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50023796,Customer,NULL,1746780993,207403600796444,True,True,NULL,50027232,11061,ticket,1747319122,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50032853,Customer,67644ca08039eb758f2da233,1747314372,207403600838954,True,False,NULL,50032163,11503,ticket,1747405096,NULL,Timeline did not un-suspend after re-admission,resolved,Closed,4,Resolved,ticket_state
50023507,Customer,NULL,1745932399,207403600730140,True,False,NULL,50027232,10329,ticket,1747317495,PASS Not Returned Times,PASS Not Returned Times,submitted,Submitted,1,Submitted,ticket_state
0,Customer,67321e20baf87953047042cd,1747228105,207403600834536,True,False,NULL,50036651,11395,ticket,1747325976,NULL,Add interactions to show next week (adhoc),resolved,Closed,4,Resolved,ticket_state
50038045,Customer,66f2638ffd9d55e7185d9a51,1746810620,207403600798561,True,False,NULL,50032161,11123,ticket,1747398665,NULL,NULL,resolved,Closed,4,Resolved,ticket_state
50040836,Customer,NULL,1747045217,207403600808809,True,True,1749974400,50040837,11199,ticket,1747312967,NULL,10x device return,in_progress,In progress,2,In progress,ticket_state
50030326,Customer,6763f6fc56d6e569bada85eb,1747059204,207403600818449,True,False,NULL,50036651,11236,ticket,1747382469,NULL,Open document on app from care plan,resolved,Closed,4,Resolved,ticket_state
50032951,Customer,NULL,1747311477,207403600838678,True,True,NULL,50027232,11507,ticket,1747385380,NULL,OTP logins are showing a few minutes incorrect from actual,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f27179723721837d374b80,1747320418,207403600839391,True,False,NULL,50036651,11518,ticket,1747403422,NULL,Service management documents,resolved,Closed,4,Resolved,ticket_state
50023796,Customer,NULL,1747299029,207403600837307,True,True,NULL,50006617,11475,ticket,1747393789,NULL,error when applying time off,submitted,Submitted,1,Submitted,ticket_state
50023796,Customer,NULL,1747303701,207403600837953,True,True,NULL,50027232,11479,ticket,1747391486,mileage calculation,mileage calculation,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f25bd78e18645942e023c3,1746790816,207403600797305,True,False,NULL,50036651,11090,ticket,1747382453,NULL,Family portal work around to allow single email for two residents,waiting_on_customer,Waiting on you,3,Waiting on customer,ticket_state
50023796,Customer,NULL,1747047254,207403600811723,True,True,NULL,50027232,11205,ticket,1747418088,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50023796,Customer,NULL,1746607148,207403600787277,True,False,NULL,50027232,10872,ticket,1747290217,NULL,NULL,resolved,Closed,4,Resolved,ticket_state
50032951,Customer,NULL,1747216865,207403600833206,True,False,NULL,50027232,11369,ticket,1747321087,NULL,Client appointment missing,resolved,Closed,4,Resolved,ticket_state
0,Customer,NULL,1747299971,207403600837434,True,True,NULL,50032283,11455,ticket,1747416342,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50023835,Customer,66f285a68e18641b3b78671c,1747305677,207403600838146,True,True,NULL,50032163,11498,ticket,1747413235,NULL,report duplicating pages,in_progress,In progress,2,In progress,ticket_state
50023835,Customer,NULL,1747208366,207403600831730,True,True,NULL,50032163,11359,ticket,1747388312,information not matching interaction,Critical info resident board,in_progress,In progress,2,In progress,ticket_state
50030326,Customer,66f26dd5f286f0258957c2af,1747229396,207403600834647,True,False,NULL,50036651,11400,ticket,1747296802,NULL,Adding circle of care to emergency pack,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,66f253b2fd9d55e6835d2f90,1747235344,207403600835208,True,True,1747641600,50036651,11418,ticket,1747421835,NULL,Slow reports,resolved,Closed,4,Resolved,ticket_state
50023507,Customer,NULL,1747308158,207403600838381,True,True,NULL,50027232,11509,ticket,1747321797,NULL,Do not invoice on appointment,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f25518f665d678bf0ef2ac,1747322055,207403600839502,True,True,1747468800,50036651,11524,ticket,1747422691,NULL,Larger report request,resolved,Closed,4,Resolved,ticket_state
50023796,Customer,NULL,1747301362,207403600837617,True,False,NULL,50027232,11464,ticket,1747405369,NULL,NULL,resolved,Closed,4,Resolved,ticket_state
50032951,Customer,NULL,1747299333,207403600837352,True,True,NULL,50027232,11471,ticket,1747385748,NULL,Resident not syncing with Med E Care,submitted,Submitted,1,Submitted,ticket_state
50032951,Customer,66f25306fd9d55e2235d64d4,1747169453,207403600830630,True,True,NULL,50032163,11349,ticket,1747298706,NULL,Med E care integration,submitted,Submitted,1,Submitted,ticket_state
50032757,Customer,NULL,1747231992,207403600834932,True,False,NULL,50032163,11408,ticket,1747316597,NULL,NULL,resolved,Closed,4,Resolved,ticket_state
50033598,Customer,NULL,1747224961,207403600834202,True,False,NULL,50036651,11389,ticket,1747325968,NULL,Remove superusers,resolved,Closed,4,Resolved,ticket_state
50023507,Customer,NULL,1747297117,207403600837112,True,True,NULL,50027232,11460,ticket,1747313019,Finance - Bank Holidays,Finance - Bank Holidays,submitted,Submitted,1,Submitted,ticket_state
50023794,Customer,66f263ec41abcb51154b24d9,1747263303,207403600836262,True,True,NULL,50032161,11433,ticket,1747394388,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f25c3c7237217fa536e17c,1747300414,207403600837490,True,True,1747468800,50036651,11458,ticket,1747421992,NULL,How to change password,resolved,Closed,4,Resolved,ticket_state
50032795,Customer,66f25b2e082ad5e233985ce8,1747376844,207403600840828,True,True,NULL,50032161,11543,ticket,1747382958,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
0,Customer,NULL,1747215564,207403600832974,True,True,NULL,0,11365,ticket,1747293380,NULL,Nourish device not working,submitted,Submitted,1,Submitted,ticket_state
50032951,Customer,NULL,1747229598,207403600834673,True,True,NULL,50027232,11411,ticket,1747316028,NULL,Invoice not generating,submitted,Submitted,1,Submitted,ticket_state
50033598,Customer,NULL,1747319870,207403600839345,True,False,NULL,50036651,11517,ticket,1747384225,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50033598,Customer,NULL,1747321327,207403600839452,True,False,NULL,50036651,11521,ticket,1747384265,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50023794,Customer,672dd2e7071def26b8a2ef1c,1747335960,207403600840102,True,True,NULL,50032161,11535,ticket,1747422408,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50023794,Customer,67b0a10f40ae1f896ef9c9fe,1747340852,207403600840308,True,True,NULL,50032161,11536,ticket,1747427268,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50023794,Customer,NULL,1747326913,207403600839743,True,True,NULL,50032161,11532,ticket,1747413348,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50032795,Customer,NULL,1747322459,207403600839526,True,True,NULL,50036651,11525,ticket,1747408908,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50032795,Customer,66f25a359fa29f83d301de91,1747371215,207403600840680,True,True,NULL,50032161,11541,ticket,1747373867,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
0,Customer,66f25a359fa29f83d301de91,1747361905,207403600840631,True,False,NULL,50032161,11540,ticket,1747363829,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50030542,Customer,NULL,1747318229,207403600839241,True,True,NULL,50036651,11512,ticket,1747404648,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50023794,Customer,66f253ce8e186456c3e034f0,1747326511,207403600839734,True,True,NULL,50032161,11531,ticket,1747412927,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50023794,Customer,NULL,1747333941,207403600840019,True,True,NULL,50032161,11533,ticket,1747420367,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
0,Customer,673c9dccefe12ed22e79d34e,1747303404,207403600837889,True,False,NULL,50032168,11488,ticket,1747308168,NULL,NULL,resolved,Closed,4,Resolved,ticket_state
50023794,Customer,66f25d3587696e048a36be7d,1747326102,207403600839722,True,True,NULL,50032161,11530,ticket,1747412508,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50033598,Customer,66f254108a601c2a702b9e38,1747319473,207403600839319,True,True,1747468800,50036651,11516,ticket,1747384193,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50006560,Customer,NULL,1747302061,207403600837719,True,False,NULL,0,11466,ticket,1747302969,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50006560,Customer,66f2670b1971eb1872df0262,1747282479,207403600836404,True,False,NULL,0,11438,ticket,1747283387,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50006560,Customer,66f264981971eb0e76df9f5d,1747314243,207403600838942,True,False,NULL,0,11502,ticket,1747315149,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50006560,Customer,NULL,1747335288,207403600840069,True,False,NULL,0,11534,ticket,1747336194,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50006560,Customer,NULL,1747291851,207403600836647,True,False,NULL,0,11440,ticket,1747292756,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50006560,Customer,NULL,1747288741,207403600836488,True,False,NULL,0,11439,ticket,1747289648,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f255079fa29f781702a3b3,1747225519,207403600834251,True,False,NULL,50036651,11392,ticket,1747382511,NULL,Change screen colour on device,resolved,Closed,4,Resolved,ticket_state
0,Customer,NULL,1747347256,207403600840485,True,False,NULL,50032161,11538,ticket,1747363907,NULL,NULL,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,NULL,1747300129,207403600837448,True,False,NULL,50036651,11456,ticket,1747421978,NULL,Re-admission not showing on suspended resident,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,672dd2e8071def26b8a2ef38,1747216383,207403600833127,True,True,1747468800,50036651,11366,ticket,1747421248,NULL,How to update critical info,resolved,Closed,4,Resolved,ticket_state
50032795,Customer,66f25a359fa29f83d301de91,1747361575,207403600840627,True,True,NULL,50032161,11539,ticket,1747381206,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50023796,Customer,NULL,1736005756,207403600249827,True,False,NULL,50027232,4372,ticket,1747327070,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f2651799eb08be427bec7f,1747299462,207403600837362,True,True,1747468800,50036651,11451,ticket,1747421907,NULL,Forgotten password to training account,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,6763f70056d6e569bada8622,1747230671,207403600834776,True,True,1747468800,50036651,11405,ticket,1747421544,NULL,Go live on 724 Main Rd,waiting_on_customer,Waiting on you,3,Waiting on customer,ticket_state
50030326,Customer,66f25b717237217a6e36f6a0,1747306027,207403600838182,True,True,1747468800,50036651,11480,ticket,1747422188,NULL,How to close wound follow up,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,NULL,1747309021,207403600838476,True,True,1747468800,50036651,11490,ticket,1747422251,NULL,If I made a mistake how do I delete it,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,66f2745861a1c013c736a259,1747299702,207403600837393,True,True,1747468800,50036651,11452,ticket,1747421937,NULL,Cannot access PWS on app,resolved,Closed,4,Resolved,ticket_state
50023794,Customer,NULL,1747325104,207403600839675,True,True,NULL,50032161,11527,ticket,1747411547,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50032795,Customer,NULL,1747323352,207403600839575,True,True,NULL,50036651,11526,ticket,1747409807,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50032853,Customer,NULL,1747304396,207403600838028,True,True,NULL,50032163,11473,ticket,1747390848,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
0,Customer,NULL,1747237779,207403600835356,True,True,NULL,50006618,11423,ticket,1747324187,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,672dd2e6071def26b8a2ef18,1747222306,207403600833930,True,True,1747468800,50036651,11381,ticket,1747421314,NULL,How do you move a new resident from enrolled status to onboarding,resolved,Closed,4,Resolved,ticket_state
50032795,Customer,672dd2e9071def26b8a2ef50,1747375990,207403600840800,True,False,NULL,50032161,11542,ticket,1747391922,NULL,Agency staff log in,resolved,Closed,4,Resolved,ticket_state
0,Customer,NULL,1747306154,207403600838197,True,True,NULL,50032283,11481,ticket,1747306994,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f25561082ad5e2019837bb,1747211437,207403600832228,True,True,1747468800,50036651,11351,ticket,1747413943,NULL,Changing a respite care plan to a long term one,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,66f4f990cd188eead96d8071,1747228888,207403600834595,True,True,1747468800,50036651,11396,ticket,1747421464,NULL,How to close warnings,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,66f267a88e18644ddde14cab,1747236661,207403600835295,True,True,1747468800,50036651,11422,ticket,1747421757,NULL,How to enroll new resident?,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,672dd2e7071def26b8a2ef1a,1747311187,207403600838649,True,True,1747468800,50036651,11497,ticket,1747422410,NULL,How do I access a list of vital signs/observations obtained over the month for a resident,resolved,Closed,4,Resolved,ticket_state
50038045,Customer,66f26dd7f286f0258957c2cf,1747268447,207403600836327,True,False,NULL,50032161,11437,ticket,1747300332,NULL,NULL,resolved,Closed,4,Resolved,ticket_state
50023794,Customer,NULL,1747245934,207403600835650,True,True,NULL,50032161,11428,ticket,1747382528,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50032795,Customer,NULL,1747292502,207403600836695,True,True,1747468800,50032161,11441,ticket,1747375487,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f285a28e186408d7786bf7,1747301875,207403600837687,True,True,1747641600,50036651,11463,ticket,1747422050,NULL,Staff member has read only on all interactions,waiting_on_customer,Waiting on you,3,Waiting on customer,ticket_state
50023794,Customer,66f253e68e18644e7ee093f1,1747245012,207403600835624,True,True,NULL,50032161,11427,ticket,1747382525,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f259db99eb08b40e7c5b12,1747305552,207403600838136,True,False,NULL,50036651,11478,ticket,1747314974,NULL,Lock device 31508,resolved,Closed,4,Resolved,ticket_state
50032853,Customer,NULL,1747318546,207403600839266,True,True,NULL,50032163,11523,ticket,1747404948,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f268dd87696e0511370827,1747316697,207403600839136,True,True,1747468800,50036651,11508,ticket,1747422446,NULL,How do i create a mental health capacity care plan,resolved,Closed,4,Resolved,ticket_state
50023428,Customer,NULL,1747139868,207403600828262,True,True,NULL,50027232,11375,ticket,1747388550,Finance Queries,Finance Queries,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,6763f6f856d6e569bada85bd,1747144438,207403600828949,True,False,NULL,50036651,11310,ticket,1747394421,NULL,Find circle of care on app,resolved,Closed,4,Resolved,ticket_state
50023835,Customer,66f266891971eb17a4df2282,1747302935,207403600837808,True,True,NULL,50032163,11522,ticket,1747391520,NULL,NULL,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,66f260cb7237218554365b04,1747215300,207403600832923,True,False,NULL,50036651,11362,ticket,1747382496,NULL,Device cannot take pictures,resolved,Closed,4,Resolved,ticket_state
50023796,Customer,NULL,1747221512,207403600833828,True,True,NULL,50027232,11419,ticket,1747290151,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50033598,Customer,NULL,1747295766,207403600836959,True,False,NULL,50032161,11444,ticket,1747383668,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50033598,Customer,NULL,1747310282,207403600838591,True,False,NULL,50036651,11495,ticket,1747384195,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f2859e8e186408d7786bce,1747306534,207403600838239,True,True,1747468800,50036651,11482,ticket,1747422224,NULL,How to create an interaction for PEG Feeding / PEG Care,resolved,Closed,4,Resolved,ticket_state
50032951,Customer,NULL,1747235576,207403600835235,True,False,NULL,50027232,11420,ticket,1747309451,incorrect values on invoice,incorrect values on invoice,resolved,Closed,4,Resolved,ticket_state
50032951,Customer,NULL,1747301795,207403600837678,True,True,NULL,50027232,11487,ticket,1747313534,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50040836,Customer,NULL,1747126751,207403600825424,True,True,1749974400,50040837,11270,ticket,1747307455,NULL,Return device after factory reset,in_progress,In progress,2,In progress,ticket_state
0,Customer,NULL,1747295886,207403600836968,True,True,NULL,0,11445,ticket,1747388574,NULL,NULL,in_progress,In progress,2,In progress,ticket_state
50030326,Customer,66f2582e87696efcea37615e,1747134246,207403600827368,True,False,NULL,50036651,11288,ticket,1747309659,NULL,Staff member cannot login,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,66f25c0e082ad5da3599134e,1747231001,207403600834824,True,False,NULL,50036651,11406,ticket,1747399037,NULL,Ticket overview of last 6 months,resolved,Closed,4,Resolved,ticket_state
0,Customer,NULL,1747324344,207403600839632,True,True,NULL,50032163,11529,ticket,1747410768,single resident affected,Unable to access care plan through mobile,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f273f48e1864a47558e6f7,1747297912,207403600837194,True,False,NULL,50036651,11448,ticket,1747316142,NULL,Pending Data,resolved,Closed,4,Resolved,ticket_state
0,Customer,NULL,1747145745,207403600829119,True,True,NULL,50039421,11314,ticket,1747289449,NULL,NULL,resolved,Closed,4,Resolved,ticket_state
50032853,Customer,66f2670b1971eb1872df0264,1747295076,207403600836918,True,True,NULL,50032163,11443,ticket,1747397652,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f2632b9fa29f86f501c26d,1747223802,207403600834100,True,False,NULL,50036651,11382,ticket,1747382505,NULL,Scheduling more than 1 month into the future not showing,resolved,Closed,4,Resolved,ticket_state
50023507,Customer,NULL,1747311389,207403600838669,True,True,NULL,50027232,11506,ticket,1747326066,NULL,Unable to apply time off for inactive dates,submitted,Submitted,1,Submitted,ticket_state
50032853,Customer,NULL,1747234919,207403600835169,True,True,NULL,50032163,11414,ticket,1747321368,NULL,Excel timeline report issue,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f2767641abcb9499b3efa5,1747265834,207403600836306,True,False,NULL,50036651,11436,ticket,1747305985,NULL,Create timeline report,resolved,Closed,4,Resolved,ticket_state
50023507,Customer,NULL,1747223626,207403600834085,True,True,NULL,50027232,11415,ticket,1747310029,Not showing in carer drop down box,Unable to apply carer to a appointment,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f26dd2f286f0258957c28f,1747232508,207403600834981,True,True,1747468800,50036651,11410,ticket,1747421628,NULL,How to update wound,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,66f2670c1971eb1872df026c,1747220631,207403600833722,True,True,1747468800,50036651,11378,ticket,1747421291,NULL,Devices not authorised to login,resolved,Closed,4,Resolved,ticket_state
50032853,Customer,NULL,1747303761,207403600837962,True,True,NULL,50032163,11486,ticket,1747390188,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,67644ca08039eb758f2da233,1747311125,207403600838644,True,True,1747468800,50036651,11496,ticket,1747422399,NULL,Timeline still suspended on active person,resolved,Closed,4,Resolved,ticket_state
50030326,Customer,66f2589641abcb55854aaea5,1747305385,207403600838122,True,True,1747468800,50036651,11477,ticket,1747422143,NULL,Breaking of rescheduling due to moved interaction,resolved,Closed,4,Resolved,ticket_state
50023796,Customer,NULL,1747296133,207403600836995,True,True,NULL,50027232,11459,ticket,1747382616,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50032759,Customer,66f25a9c41abcb5b104a4834,1747207552,207403600831646,True,True,NULL,50032161,11347,ticket,1747294008,NULL,NULL,submitted,Submitted,1,Submitted,ticket_state
50023507,Customer,NULL,1747040514,207403600803423,True,True,NULL,50027232,11232,ticket,1747310835,missing details upon log in,missing details upon log in,submitted,Submitted,1,Submitted,ticket_state
50038045,Customer,66f26dd7f286f0258957c2cf,1747268447,207403600836327,True,False,NULL,50032161,11437,ticket,1747300332,NULL,NULL,resolved,Closed,4,Resolved,ticket_state
50032757,Customer,NULL,1746997394,207403600802474,True,False,NULL,50032163,11318,ticket,1747407797,NULL,NULL,resolved,Closed,4,Resolved,ticket_state
50032853,Customer,NULL,1747234919,207403600835169,True,True,NULL,50032163,11414,ticket,1747321368,NULL,Excel timeline report issue,submitted,Submitted,1,Submitted,ticket_state
50032757,Customer,NULL,1747231992,207403600834932,True,False,NULL,50032163,11408,ticket,1747316597,NULL,NULL,resolved,Closed,4,Resolved,ticket_state
50023507,Customer,NULL,1747118220,207403600823073,True,True,NULL,50027232,11289,ticket,1747300585,NULL,region logos on report,submitted,Submitted,1,Submitted,ticket_state
50030326,Customer,66f2745861a1c013c736a259,1747299702,207403600837393,True,False,NULL,50036651,11452,ticket,1747468832,NULL,Cannot access PWS on app,resolved,Closed,4,Resolved,ticket_state
50023507,Customer,NULL,1747208914,207403600831793,True,True,NULL,50027232,11358,ticket,1747304702,Appointment Errors,Appointment Errors,submitted,Submitted,1,Submitted,ticket_state
50032853,Customer,NULL,1746778901,207403600796224,True,True,NULL,50032163,11051,ticket,1747286606,NULL,Excel timeline report stuck,resolved,Closed,4,Resolved,ticket_state
50032757,Customer,NULL,1746525535,207403600782015,True,True,NULL,0,10785,ticket,1747296032,NULL,Server issue & Care Given missed showing more than expected,waiting_on_customer,Waiting on you,3,Waiting on customer,ticket_state
50023796,Customer,NULL,1746623920,207403600789680,True,True,NULL,50027232,10910,ticket,1747293597,NULL,Shadow carer rates applying correctly,submitted,Submitted,1,Submitted,ticket_state
