__id__,__tags_type__,__tags_tags_applied_at__,__tags_tags_id__,__tags_tags_name__,__tags_tags_type__,__tags_tags_applied_by_id__,__tags_tags_applied_by_type__,__tags_tags__
20676601201068,tag.list,1708823465,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601356380,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601370741,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601592381,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13170653563,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600031095,tag.list,1611151394,2158411,Feature/Product Confusion - Scheduling,tag,3543040,admin,NULL
20676600181256,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600193417,tag.list,1641577280,2160533,Feature/product confusion - changing resident or carer status,tag,4460916,admin,NULL
20676600902433,tag.list,1692034325,7873873,Moved to Customer Success,tag,6644835,admin,NULL
20676600957838,tag.list,1696251402,8356445,Personalised Care Pathways (Changing status) (If manually changing status org),tag,4412924,admin,NULL
20676600957838,tag.list,1696251402,8140664,Personalised Care Pathways,tag,4412924,admin,NULL
20676601081478,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601448395,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24880812394,tag.list,1575557620,2158408,Feature/Product Confusion - Provided Interactions,tag,3543040,admin,NULL
20676600327305,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600348033,tag.list,1659004592,3546110,CIC - General Query,tag,762290,admin,NULL
20676600348033,tag.list,1659005097,2163371,Feature/product confusion - accessing photos,tag,4460916,admin,NULL
20676601034757,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601208221,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23963229619,tag.list,1570201070,2158463,User Error – Care Plan Reviewing / Updating,tag,3061887,admin,NULL
20676600641481,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600645149,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601084017,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601609515,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600060457,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600233891,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601366803,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601410118,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601473822,tag.list,1721381876,5859886,NEW USER WITHIN 7 DAYS,tag,762290,admin,NULL
20676601473822,tag.list,1721381876,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676601473822,tag.list,1721381877,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601473822,tag.list,1721381877,9578413,Authorised To Request Resident Transfers,tag,762290,admin,NULL
20676601026115,tag.list,1701121907,8306576,Request/Question - Extension,tag,6644835,admin,NULL
20676601403843,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14118307355,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600763431,tag.list,1684757113,4127432,Feature/product confusion - Body Map,tag,4412924,admin,NULL
20676601082201,tag.list,1703854320,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676601082201,tag.list,1703854320,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601097284,tag.list,1706630569,2158361,Test Call - Training,tag,6461379,admin,NULL
20676601345913,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600013351,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600221771,tag.list,1646406141,5859886,NEW USER WITHIN 7 DAYS,tag,762290,admin,NULL
20676600237403,tag.list,1649225915,2162921,Reporting - How to create reports,tag,4460916,admin,NULL
20676600531222,tag.list,1673252043,7209709,login for staff,tag,5550784,admin,NULL
20676600868348,tag.list,1689771418,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676600934875,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600976692,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601088905,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601310052,tag.list,1712740099,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676601310052,tag.list,1712740099,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601361021,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27298321460,tag.list,1590927715,2158368,Browser related – Microsoft Edge,tag,1656942,admin,NULL
20676600177284,tag.list,1638287407,6067661,serverdown301121,tag,3747084,admin,NULL
20676600235012,tag.list,1648735898,3669083,Planned Maintenance - Question,tag,4460916,admin,NULL
20676600955018,tag.list,1695822242,8127496,Performance - Data Pending on Device,tag,762290,admin,NULL
20676600978527,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26127900877,tag.list,1584121531,2160355,Performance - Homes WIFI Issue,tag,3061887,admin,NULL
20676600300523,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600595325,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600954889,tag.list,1695814034,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676600954889,tag.list,1695814034,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601365851,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20220805168,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600539731,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600809151,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601464760,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601618040,tag.list,1725646538,8448245,Slowdown - Overall Servers,tag,4460916,admin,NULL
20676601363358,tag.list,1715782455,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676601363358,tag.list,1715782456,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
24589965552,tag.list,1574100869,2875936,Feature/Product Confusion - Roles,tag,424810,admin,NULL
18865648787,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600348855,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600688750,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600700969,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601077383,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601093366,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601201035,tag.list,1708813919,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601297376,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601463681,tag.list,1720187729,5859886,NEW USER WITHIN 7 DAYS,tag,762290,admin,NULL
20676601463681,tag.list,1720187729,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676601463681,tag.list,1720187729,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601463681,tag.list,1720187730,9578413,Authorised To Request Resident Transfers,tag,762290,admin,NULL
20676601534084,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18994701848,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600013327,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600087256,tag.list,1623931423,2158343,Test Call – Demo,tag,4460916,admin,NULL
20676600174814,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600195878,tag.list,1642171144,2161368,Request - Resident Home Transfer,tag,4460916,admin,NULL
20676600349097,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601463355,tag.list,1720174594,9578413,Authorised To Request Resident Transfers,tag,762290,admin,NULL
20676600344804,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600443244,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600592441,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601073418,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18553601940,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600018684,tag.list,1608202854,2201844,Permissions - Changing status/permissions,tag,3747084,admin,NULL
20676600641519,tag.list,1677144266,7833287,slowdown_23022023,tag,4412924,admin,NULL
20676600979344,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601033918,tag.list,1701599888,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601033918,tag.list,1702291285,8375016,General - Query,tag,6644835,admin,NULL
20676601081058,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24700387790,tag.list,1574683518,2158656,Request - Multi Org Login,tag,3543040,admin,NULL
20676600101868,tag.list,1627658048,2780554,Performance - Reporting,tag,3543040,admin,NULL
20676600955839,tag.list,1696196744,8099517,Feature/Product Confusion - General Interactions,tag,6461379,admin,NULL
20676600972945,tag.list,1698737052,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676600972945,tag.list,1699369273,8375016,General - Query,tag,4412924,admin,NULL
20676601034940,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601201036,tag.list,1708813963,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601219357,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601251726,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601359241,tag.list,1715166133,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601654786,tag.list,1727119996,9996614,23/09/2024 Migration Mass Close By JCantello,tag,6461379,admin,NULL
20676600064612,tag.list,1619005352,2934837,Performance - Server Slow,tag,4460916,admin,NULL
20676600095698,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600417720,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600979607,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600000450,tag.list,1593602886,2875936,Feature/Product Confusion - Roles,tag,3061887,admin,NULL
20676600019037,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600319501,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600599716,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600768016,tag.list,1686243413,8188356,General - Complaint,tag,5185998,admin,NULL
20676600972947,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600976870,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600102616,tag.list,1628081983,5444528,Feature/product confusion - Create/creating service management,tag,4460916,admin,NULL
20676600331441,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600409513,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600494707,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601000847,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601358625,tag.list,1715080500,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601390165,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26838230235,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600098753,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600106973,tag.list,1629480541,2162921,Reporting - How to create reports,tag,3747084,admin,NULL
20676600109257,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600123174,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601590061,tag.list,1723808408,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676600419106,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601236576,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600441375,tag.list,1665563347,5446269,Feature/product confusion - Accessing Care Plans,tag,5550784,admin,NULL
20676600645001,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600945890,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601340711,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601354506,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601361512,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26875735331,tag.list,1588259894,2172421,Feature/product confusion - adding assessment to care plan Log,tag,3061887,admin,NULL
12749265053,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600220953,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600371250,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600476142,tag.list,1668079030,7209701,access for staff,tag,5550784,admin,NULL
20676600763200,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600951079,tag.list,1696451934,8379363,Device - Purchase,tag,6644835,admin,NULL
20676601097245,tag.list,1706626170,5859886,NEW USER WITHIN 7 DAYS,tag,762290,admin,NULL
20676601097245,tag.list,1706626170,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676601097245,tag.list,1706626170,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601097245,tag.list,1708099580,8375016,General - Query,tag,6931264,admin,NULL
20676601233727,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601654702,tag.list,1727119993,9996614,23/09/2024 Migration Mass Close By JCantello,tag,6461379,admin,NULL
26940737385,tag.list,1588695364,3836322,Covid-19,tag,3543040,admin,NULL
20676600376875,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600458870,tag.list,1666984078,7209717,Request- Interaction to Delete,tag,5550784,admin,NULL
20676601352644,tag.list,1714138456,9176729,Team - Support Level 1,tag,762290,admin,NULL
20676601352644,tag.list,1717010323,2158403,Feature/Product Confusion - Device Management,tag,6461379,admin,NULL
21186717689,tag.list,1552485979,2158452,Request - Multi-org copy Interaction / form,tag,659660,admin,NULL
20676600088141,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600226492,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600370786,tag.list,1660842882,6088752,Request/Question - GP-Connect,tag,5550784,admin,NULL
20676600886213,tag.list,1690375900,3546110,CIC - General Query,tag,762290,admin,NULL
20676600941974,tag.list,1694248251,8375016,General - Query,tag,6461379,admin,NULL
20676600976885,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601473167,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
16950459959,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600319518,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601361758,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600083144,tag.list,1623070583,2201844,Permissions - Changing status/permissions,tag,3543040,admin,NULL
20676600104572,tag.list,1628698020,3898517,Covid_tracker,tag,3747084,admin,NULL
20676600979845,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601157651,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601250784,tag.list,1711233383,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676601250784,tag.list,1711233383,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601355939,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600503505,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600897063,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600958265,tag.list,1696323236,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676600958265,tag.list,1696323236,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676600970836,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600973365,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601226412,tag.list,1709565574,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601615238,tag.list,1724951429,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676600005100,tag.list,1604916640,2158403,Feature/Product Confusion - Device Management,tag,3747084,admin,NULL
20676600305531,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600388492,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600525683,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600097249,tag.list,1626377087,5595497,Slowdown 14072021,tag,4412924,admin,NULL
20676600106815,tag.list,1629406261,2158415,Feature/product confusion - Handover,tag,3747084,admin,NULL
20676600463585,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600490950,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600494548,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601240317,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601248551,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600459428,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600501525,tag.list,1670404609,7209815,family portal,tag,5550784,admin,NULL
20676600894381,tag.list,1691998748,2158412,Feature/product confusion - Critical Info/Resident Dashboard,tag,5185998,admin,NULL
20676601371400,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601431715,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600418777,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600595644,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601446656,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600487448,tag.list,1668863125,5859886,NEW USER WITHIN 7 DAYS,tag,762290,admin,NULL
23715049663,tag.list,1570178099,2158409,Feature/Product Confusion - Organisation Interactions,tag,3061887,admin,NULL
20676601091317,tag.list,1705502985,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601091317,tag.list,1705503058,8140664,Personalised Care Pathways,tag,762290,admin,NULL
20676601091317,tag.list,1705503058,8356476,Personalised Care Pathways (Transfer of care pathway) (changing status via interactions),tag,762290,admin,NULL
20676601221638,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601223140,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17745178384,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600053912,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600173323,tag.list,1637433416,3546110,CIC - General Query,tag,762290,admin,NULL
20676601026375,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601033183,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601081148,tag.list,1703607547,8375016,General - Query,tag,6644835,admin,NULL
20676601087278,tag.list,1705312289,2437255,Feature/Product Confusion - Family Portal,tag,6461379,admin,NULL
20676601354767,tag.list,1714462435,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676601354767,tag.list,1714462436,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601469094,tag.list,1720710233,5859886,NEW USER WITHIN 7 DAYS,tag,762290,admin,NULL
20676601469094,tag.list,1720710234,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676601469094,tag.list,1720710234,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
25773211704,tag.list,1581679022,2158361,Test Call - Training,tag,3543040,admin,NULL
19654609223,tag.list,1542812103,2158370,Forgotten Password,tag,1656942,admin,NULL
20676600054553,tag.list,1616505208,2158361,Test Call - Training,tag,3543040,admin,NULL
20676600317762,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600515622,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600946716,tag.list,1695034492,2158480,"Device - Lost, Help Tracking",tag,6461379,admin,NULL
20676600103473,tag.list,1628259267,2453996,Feature/Product Confusion - Delete/Edit entry on timeline,tag,424810,admin,NULL
20676600204876,tag.list,1643816758,5859886,NEW USER WITHIN 7 DAYS,tag,762290,admin,NULL
20676600220085,tag.list,1646051499,2201844,Permissions - Changing status/permissions,tag,3747084,admin,NULL
20676600650038,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600775862,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601099334,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22479143929,tag.list,1560759493,2449690,Feature/Product Confusion - Editing a Care Plan Structure,tag,3061887,admin,NULL
20514795729,tag.list,1548149608,2349982,GDPR,tag,424810,admin,NULL
20676600056904,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600958688,tag.list,1696357472,5859886,NEW USER WITHIN 7 DAYS,tag,762290,admin,NULL
20676600958688,tag.list,1696357473,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676600958688,tag.list,1696357473,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601083473,tag.list,1704208283,5859886,NEW USER WITHIN 7 DAYS,tag,762290,admin,NULL
20676601083473,tag.list,1704208283,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676601083473,tag.list,1704208283,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601083473,tag.list,1704212247,8375016,General - Query,tag,6644835,admin,NULL
21182718550,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600177476,tag.list,1638288305,6067661,serverdown301121,tag,3747084,admin,NULL
20676601244907,tag.list,1711006343,8190952,Issue - Web Browsing,tag,4460916,admin,NULL
20676601235268,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601356449,tag.list,1714660391,2158656,Request - Multi Org Login,tag,762290,admin,NULL
20676601460099,tag.list,1720001238,9578413,Authorised To Request Resident Transfers,tag,762290,admin,NULL
20676601468893,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601654843,tag.list,1727119998,9996614,23/09/2024 Migration Mass Close By JCantello,tag,6461379,admin,NULL
24647833241,tag.list,1574346799,2158370,Forgotten Password,tag,3061887,admin,NULL
25312991767,tag.list,1578560801,2158364,Browser related – Internet Explorer,tag,424810,admin,NULL
20676600145270,tag.list,1635179702,2875936,Feature/Product Confusion - Roles,tag,5185998,admin,NULL
20676600278063,tag.list,1653397939,6870128,server 24/05/22,tag,5320068,admin,NULL
20676600414987,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601159361,tag.list,1710767348,2293741,User Error - Login/out,tag,6461379,admin,NULL
20676601369437,tag.list,1716729820,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
24774920955,tag.list,1575067755,2158409,Feature/Product Confusion - Organisation Interactions,tag,3061887,admin,NULL
20676600101909,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600108660,tag.list,1630070153,2549752,Request -  Device Settings - Bigger font,tag,3747084,admin,NULL
20676601092280,tag.list,1705660925,3546110,CIC - General Query,tag,762290,admin,NULL
20676601092280,tag.list,1706299402,8655586,Bot - No Response Closed,tag,4460916,admin,NULL
20676601456087,tag.list,1719838535,9450583,Slowdown/Outage 2024 (Fires Workflow),tag,6461379,admin,NULL
20676601456087,tag.list,1719843621,9176729,Team - Support Level 1,tag,762290,admin,NULL
25335857931,tag.list,1578669670,2161057,Feature/product confusion - Linking Interactions to care plan section,tag,3061887,admin,NULL
26365425058,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600284832,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600595375,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600599932,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601345231,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601654934,tag.list,1727119995,9996614,23/09/2024 Migration Mass Close By JCantello,tag,6461379,admin,NULL
20676600463855,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600616798,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600974190,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601384824,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601408593,tag.list,1718446396,9176729,Team - Support Level 1,tag,762290,admin,NULL
20676601408593,tag.list,1718783647,2158361,Test Call - Training,tag,6644835,admin,NULL
18820144991,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600084375,tag.list,1623407800,2177682,Device - Allowing SIMs,tag,3747084,admin,NULL
20676600192172,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601534250,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600959938,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601247431,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14791604476,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600284367,tag.list,1654441083,3546110,CIC - General Query,tag,762290,admin,NULL
20676600497065,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600972763,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23147526568,tag.list,1565772074,2163371,Feature/product confusion - accessing photos,tag,3061887,admin,NULL
14478569681,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600308656,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600660724,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600768209,tag.list,1685308920,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676600768209,tag.list,1685308920,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601354452,tag.list,1714403243,9176729,Team - Support Level 1,tag,762290,admin,NULL
20676601354452,tag.list,1714410086,8119909,Feature/product confusion - Password,tag,6461379,admin,NULL
20676601354452,tag.list,1714410087,8684302,Request/Question - AD connect,tag,6461379,admin,NULL
22410651123,tag.list,1560267200,2785561,Performance - Server Slowdown 110619,tag,3061887,admin,NULL
22410651123,tag.list,1560268227,2785561,Performance - Server Slowdown 110619,tag,424810,admin,NULL
17803814866,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600152480,tag.list,1635330503,2453996,Feature/Product Confusion - Delete/Edit entry on timeline,tag,3747084,admin,NULL
20676600177458,tag.list,1638288233,6067661,serverdown301121,tag,3747084,admin,NULL
20676600218271,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600654614,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601360031,tag.list,1715264667,7836199,NEW USER WITHIN 30 DAYS,tag,762290,admin,NULL
20676601360031,tag.list,1715264667,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
20676601453957,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601658047,tag.list,1727097271,5135621,OSJCT,tag,762290,admin,NULL
20676601658047,tag.list,1727097272,9578413,Authorised To Request Resident Transfers,tag,762290,admin,NULL
20676600082096,tag.list,1622789015,2169639,Feature/product confusion - Care Plan - Archive/unarchive,tag,3747084,admin,NULL
20676600242470,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676600655837,tag.list,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20676601618032,tag.list,1725311256,7836200,NEW USER WITHIN 60 DAYS,tag,762290,admin,NULL
23383326076,tag.list,1566658201,2384242,User Error - Poor Computer/Tech Skills,tag,3061887,admin,NULL
